x,episode_rewards
0,800.0
1,733.0
2,732.0
3,703.0
4,725.0
5,689.0
6,747.0
7,752.0
8,746.0
9,710.0
10,710.0
11,700.0
12,727.0
13,680.0
14,743.0
15,706.0
16,712.0
17,715.0
18,760.0
19,736.0
20,730.0
21,715.0
22,731.0
23,689.0
24,733.0
25,710.0
26,746.0
27,689.0
28,744.0
29,716.0
30,736.0
31,714.0
32,712.0
33,740.0
34,749.0
35,724.0
36,696.0
37,739.0
38,717.0
39,724.0
40,756.0
41,767.0
42,714.0
43,708.0
44,719.0
45,719.0
46,691.0
47,761.0
48,730.0
49,725.0
50,754.0
51,766.0
52,726.0
53,735.0
54,702.0
55,706.0
56,712.0
57,705.0
58,715.0
59,759.0
60,769.0
61,723.0
62,759.0
63,701.0
64,704.0
65,732.0
66,765.0
67,692.0
68,751.0
69,751.0
70,679.0
71,700.0
72,748.0
73,705.0
74,696.0
75,692.0
76,739.0
77,731.0
78,754.0
79,699.0
80,740.0
81,745.0
82,743.0
83,709.0
84,721.0
85,750.0
86,712.0
87,728.0
88,752.0
89,730.0
90,731.0
91,744.0
92,741.0
93,716.0
94,775.0
95,721.0
96,742.0
97,746.0
98,758.0
99,700.0
100,735.0
101,765.0
102,718.0
103,752.0
104,736.0
105,726.0
106,698.0
107,720.0
108,735.0
109,735.0
110,779.0
111,725.0
112,718.0
113,726.0
114,703.0
115,711.0
116,720.0
117,748.0
118,676.0
119,686.0
120,731.0
121,712.0
122,686.0
123,695.0
124,704.0
125,759.0
126,724.0
127,702.0
128,692.0
129,709.0
130,709.0
131,684.0
132,783.0
133,733.0
134,749.0
135,691.0
136,733.0
137,715.0
138,730.0
139,702.0
140,747.0
141,731.0
142,761.0
143,693.0
144,714.0
145,711.0
146,735.0
147,722.0
148,747.0
149,731.0
150,651.0
151,746.0
152,742.0
153,701.0
154,675.0
155,715.0
156,723.0
157,678.0
158,717.0
159,697.0
160,733.0
161,763.0
162,720.0
163,692.0
164,736.0
165,748.0
166,753.0
167,740.0
168,717.0
169,702.0
170,688.0
171,734.0
172,725.0
173,717.0
174,764.0
175,670.0
176,722.0
177,703.0
178,756.0
179,728.0
180,718.0
181,761.0
182,745.0
183,749.0
184,737.0
185,725.0
186,736.0
187,746.0
188,696.0
189,731.0
190,743.0
191,693.0
192,684.0
193,722.0
194,713.0
195,697.0
196,731.0
197,695.0
198,749.0
199,699.0
200,702.0
201,705.0
202,731.0
203,723.0
204,735.0
205,715.0
206,752.0
207,671.0
208,731.0
209,739.0
210,694.0
211,697.0
212,682.0
213,753.0
214,732.0
215,664.0
216,719.0
217,680.0
218,769.0
219,719.0
220,716.0
221,722.0
222,761.0
223,718.0
224,734.0
225,706.0
226,737.0
227,726.0
228,703.0
229,778.0
230,732.0
231,694.0
232,701.0
233,722.0
234,762.0
235,690.0
236,728.0
237,699.0
238,767.0
239,690.0
240,747.0
241,741.0
242,759.0
243,734.0
244,693.0
245,742.0
246,722.0
247,773.0
248,709.0
249,745.0
250,733.0
251,732.0
252,741.0
253,758.0
254,689.0
255,701.0
256,675.0
257,687.0
258,730.0
259,704.0
260,725.0
261,727.0
262,751.0
263,711.0
264,704.0
265,746.0
266,744.0
267,699.0
268,796.0
269,713.0
270,715.0
271,723.0
272,728.0
273,712.0
274,738.0
275,745.0
276,707.0
277,710.0
278,760.0
279,763.0
280,742.0
281,717.0
282,690.0
283,695.0
284,750.0
285,727.0
286,718.0
287,702.0
288,704.0
289,691.0
290,720.0
291,695.0
292,735.0
293,688.0
294,727.0
295,771.0
296,642.0
297,712.0
298,702.0
299,674.0
300,760.0
301,741.0
302,722.0
303,712.0
304,794.0
305,700.0
306,778.0
307,707.0
308,705.0
309,722.0
310,728.0
311,769.0
312,745.0
313,711.0
314,776.0
315,716.0
316,732.0
317,727.0
318,656.0
319,702.0
320,747.0
321,716.0
322,751.0
323,757.0
324,718.0
325,740.0
326,690.0
327,714.0
328,716.0
329,746.0
330,724.0
331,724.0
332,700.0
333,735.0
334,715.0
335,687.0
336,760.0
337,713.0
338,725.0
339,697.0
340,722.0
341,722.0
342,699.0
343,687.0
344,726.0
345,720.0
346,799.0
347,687.0
348,691.0
349,743.0
350,716.0
351,726.0
352,710.0
353,707.0
354,706.0
355,725.0
356,727.0
357,716.0
358,739.0
359,702.0
360,770.0
361,686.0
362,749.0
363,720.0
364,734.0
365,696.0
366,766.0
367,673.0
368,705.0
369,713.0
370,695.0
371,669.0
372,730.0
373,746.0
374,753.0
375,746.0
376,714.0
377,730.0
378,724.0
379,733.0
380,743.0
381,728.0
382,747.0
383,718.0
384,767.0
385,688.0
386,754.0
387,709.0
388,744.0
389,700.0
390,774.0
391,698.0
392,723.0
393,726.0
394,754.0
395,748.0
396,736.0
397,762.0
398,768.0
399,744.0
400,703.0
401,780.0
402,691.0
403,688.0
404,711.0
405,720.0
406,732.0
407,710.0
408,769.0
409,746.0
410,713.0
411,701.0
412,716.0
413,675.0
414,716.0
415,776.0
416,737.0
417,699.0
418,721.0
419,727.0
420,670.0
421,695.0
422,674.0
423,708.0
424,742.0
425,716.0
426,733.0
427,708.0
428,690.0
429,699.0
430,720.0
431,734.0
432,714.0
433,709.0
434,709.0
435,712.0
436,678.0
437,764.0
438,713.0
439,710.0
440,727.0
441,677.0
442,729.0
443,683.0
444,734.0
445,715.0
446,727.0
447,676.0
448,760.0
449,728.0
450,721.0
451,681.0
452,750.0
453,686.0
454,785.0
455,737.0
456,688.0
457,726.0
458,692.0
459,758.0
460,712.0
461,716.0
462,759.0
463,788.0
464,698.0
465,715.0
466,649.0
467,697.0
468,686.0
469,717.0
470,748.0
471,721.0
472,755.0
473,673.0
474,651.0
475,758.0
476,690.0
477,703.0
478,687.0
479,710.0
480,693.0
481,680.0
482,756.0
483,753.0
484,709.0
485,705.0
486,766.0
487,785.0
488,694.0
489,720.0
490,721.0
491,707.0
492,774.0
493,709.0
494,723.0
495,761.0
496,683.0
497,790.0
498,735.0
499,720.0
500,748.0
501,727.0
502,694.0
503,736.0
504,706.0
505,763.0
506,707.0
507,743.0
508,664.0
509,785.0
510,709.0
511,719.0
512,708.0
513,699.0
514,729.0
515,676.0
516,731.0
517,712.0
518,687.0
519,709.0
520,774.0
521,671.0
522,685.0
523,763.0
524,675.0
525,714.0
526,683.0
527,689.0
528,695.0
529,729.0
530,703.0
531,728.0
532,727.0
533,687.0
534,745.0
535,705.0
536,705.0
537,808.0
538,708.0
539,748.0
540,714.0
541,661.0
542,706.0
543,740.0
544,691.0
545,768.0
546,640.0
547,781.0
548,692.0
549,747.0
550,693.0
551,796.0
552,723.0
553,815.0
554,691.0
555,755.0
556,728.0
557,730.0
558,688.0
559,705.0
560,661.0
561,731.0
562,721.0
563,733.0
564,735.0
565,772.0
566,704.0
567,692.0
568,729.0
569,686.0
570,732.0
571,689.0
572,768.0
573,678.0
574,737.0
575,702.0
576,726.0
577,708.0
578,721.0
579,732.0
580,687.0
581,728.0
582,725.0
583,745.0
584,709.0
585,792.0
586,780.0
587,722.0
588,703.0
589,758.0
590,707.0
591,769.0
592,685.0
593,738.0
594,684.0
595,756.0
596,745.0
597,752.0
598,709.0
599,723.0
600,728.0
601,703.0
602,745.0
603,684.0
604,736.0
605,741.0
606,718.0
607,748.0
608,746.0
609,801.0
610,701.0
611,785.0
612,715.0
613,733.0
614,716.0
615,754.0
616,678.0
617,746.0
618,660.0
619,741.0
620,711.0
621,740.0
622,692.0
623,766.0
624,697.0
625,680.0
626,725.0
627,739.0
628,782.0
629,675.0
630,721.0
631,772.0
632,629.0
633,723.0
634,739.0
635,686.0
636,792.0
637,668.0
638,750.0
639,690.0
640,685.0
641,763.0
642,733.0
643,720.0
644,749.0
645,716.0
646,777.0
647,677.0
648,772.0
649,748.0
650,712.0
651,747.0
652,705.0
653,739.0
654,745.0
655,686.0
656,731.0
657,744.0
658,735.0
659,768.0
660,769.0
661,735.0
662,685.0
663,754.0
664,717.0
665,728.0
666,728.0
667,777.0
668,722.0
669,743.0
670,738.0
671,694.0
672,773.0
673,696.0
674,773.0
675,706.0
676,781.0
677,777.0
678,741.0
679,682.0
680,739.0
681,673.0
682,701.0
683,680.0
684,789.0
685,746.0
686,751.0
687,721.0
688,635.0
689,771.0
690,677.0
691,779.0
692,705.0
693,764.0
694,725.0
695,802.0
696,665.0
697,703.0
698,751.0
699,748.0
700,735.0
701,690.0
702,690.0
703,774.0
704,726.0
705,616.0
706,746.0
707,670.0
708,784.0
709,676.0
710,723.0
711,659.0
712,715.0
713,799.0
714,686.0
715,709.0
716,760.0
717,708.0
718,629.0
719,717.0
720,777.0
721,748.0
722,773.0
723,720.0
724,684.0
725,706.0
726,715.0
727,683.0
728,708.0
729,691.0
730,796.0
731,675.0
732,794.0
733,674.0
734,733.0
735,631.0
736,759.0
737,708.0
738,740.0
739,694.0
740,702.0
741,718.0
742,705.0
743,630.0
744,744.0
745,643.0
746,741.0
747,698.0
748,702.0
749,606.0
750,816.0
751,706.0
752,717.0
753,776.0
754,676.0
755,671.0
756,729.0
757,729.0
758,736.0
759,768.0
760,692.0
761,738.0
762,650.0
763,743.0
764,703.0
765,765.0
766,664.0
767,740.0
768,640.0
769,760.0
770,727.0
771,726.0
772,688.0
773,693.0
774,666.0
775,752.0
776,735.0
