x,acc_throughput
538,127.77777777777777
539,135.64814814814815
540,141.94444444444446
541,165.83333333333334
542,165.27777777777777
543,131.34920634920636
544,130.55555555555554
545,134.44444444444443
546,135.31746031746033
547,146.0978835978836
548,155.0661375661376
549,134.25925925925924
550,150.0
551,151.38888888888889
552,131.0185185185185
553,127.77777777777777
554,141.11111111111111
555,154.16666666666666
556,142.6851851851852
557,127.77777777777777
558,147.2222222222222
559,136.9047619047619
560,186.11111111111111
561,190.83333333333334
562,127.77777777777777
563,131.15079365079364
564,127.77777777777777
565,127.77777777777777
566,157.4074074074074
567,156.66666666666666
568,129.56349206349205
569,138.88888888888889
570,157.87037037037035
571,127.77777777777777
572,162.43386243386246
573,156.66666666666666
574,127.77777777777777
575,127.77777777777777
576,135.27777777777777
577,127.77777777777777
578,134.98677248677248
579,136.11111111111111
580,141.94444444444446
581,127.77777777777777
582,137.5
583,157.87037037037035
584,150.7936507936508
585,133.33333333333334
586,154.16666666666666
587,127.77777777777777
588,144.62962962962965
589,136.11111111111111
590,127.77777777777777
591,150.0
592,137.5
593,127.77777777777777
594,127.77777777777777
595,135.78042328042326
596,131.94444444444446
597,127.77777777777777
598,127.77777777777777
599,127.77777777777777
600,147.2222222222222
601,141.94444444444446
602,131.11111111111111
603,131.48148148148147
604,127.77777777777777
605,127.77777777777777
606,141.66666666666666
607,129.62962962962962
608,127.77777777777777
609,127.77777777777777
610,156.94444444444443
611,127.77777777777777
612,139.8148148148148
613,127.77777777777777
614,146.42857142857142
615,154.44444444444446
616,127.77777777777777
617,152.7777777777778
618,152.77777777777774
619,127.77777777777777
620,147.2222222222222
621,127.77777777777777
622,149.25925925925927
623,135.1851851851852
624,152.46031746031744
625,142.77777777777777
626,152.77777777777777
627,127.77777777777777
628,136.11111111111111
629,127.77777777777777
630,141.11111111111111
631,137.5
632,144.31216931216932
633,127.77777777777777
634,127.77777777777777
635,155.35714285714286
636,127.77777777777777
637,143.25396825396825
638,161.11111111111111
639,131.34920634920636
640,135.64814814814815
641,129.76190476190476
642,147.77777777777774
643,128.57142857142856
644,150.5952380952381
645,127.77777777777777
646,127.77777777777777
647,127.77777777777777
648,144.9074074074074
649,133.79629629629628
650,146.2301587301587
651,127.77777777777777
652,129.76190476190476
653,133.33333333333334
654,127.77777777777777
655,151.38888888888889
656,178.29365079365076
657,127.77777777777777
658,127.77777777777777
659,127.77777777777777
660,127.77777777777777
661,127.77777777777777
662,143.5185185185185
663,127.77777777777777
664,135.38359788359787
665,127.77777777777777
666,132.2089947089947
667,151.05820105820106
668,161.74603174603175
669,172.61904761904762
670,172.61904761904762
671,199.28571428571425
672,244.70899470899465
673,230.74074074074073
674,253.24074074074073
675,246.82539682539678
676,307.80423280423275
677,193.51851851851848
678,233.86243386243382
679,233.86243386243382
680,217.5661375661376
681,200.0
682,180.4497354497354
683,230.026455026455
684,245.76719576719574
685,226.2962962962963
686,230.95238095238093
687,220.76719576719574
688,241.1111111111111
689,244.44444444444443
690,230.95238095238093
691,317.989417989418
692,217.989417989418
693,246.6931216931217
694,219.04761904761904
695,289.2857142857143
696,276.32275132275134
697,334.2592592592593
698,405.02645502645504
699,276.32275132275134
700,289.2857142857143
701,345.7671957671957
702,289.2857142857143
703,317.7248677248677
704,289.2857142857143
705,289.2857142857143
706,301.2962962962963
707,218.78306878306876
708,315.07936507936506
709,269.7089947089947
710,228.17460317460313
711,311.50793650793645
712,322.6190476190476
713,301.19047619047615
714,213.5449735449735
715,335.4232804232804
716,300.39682539682536
717,289.2857142857143
718,330.5555555555555
719,272.35449735449737
720,345.37037037037027
721,289.2857142857143
722,289.2857142857143
723,291.93121693121685
724,289.2857142857143
725,311.50793650793645
726,210.76719576719577
727,289.2857142857143
728,237.4338624338624
729,392.989417989418
730,289.2857142857143
731,295.6349206349206
732,221.2962962962963
733,281.8783068783069
734,289.2857142857143
735,284.52380952380946
736,289.2857142857143
737,289.2857142857143
738,257.1428571428571
739,313.35978835978835
740,352.35449735449737
741,308.73015873015873
742,292.989417989418
743,392.989417989418
744,319.1798941798941
745,289.2857142857143
746,376.32275132275134
747,376.32275132275134
748,308.73015873015873
749,280.6878306878307
750,255.4232804232804
751,265.87301587301585
752,289.2857142857143
753,289.2857142857143
754,424.47089947089944
755,289.2857142857143
756,289.2857142857143
757,289.2857142857143
758,289.2857142857143
759,303.91534391534384
760,256.05820105820106
761,289.2857142857143
762,295.63492063492055
763,289.2857142857143
764,237.43386243386246
765,289.2857142857143
766,289.2857142857143
767,326.3227513227513
768,272.35449735449737
769,289.2857142857143
770,336.69312169312167
771,289.2857142857143
772,287.06349206349205
773,308.73015873015873
774,289.2857142857143
775,289.2857142857143
776,313.35978835978835
777,362.43386243386243
778,321.87830687830683
779,220.58201058201053
780,298.5449735449736
781,272.35449735449737
782,228.17460317460313
783,289.2857142857143
784,291.93121693121685
785,274.47089947089944
786,392.989417989418
787,289.2857142857143
788,301.3227513227513
789,289.2857142857143
790,258.06878306878303
791,289.2857142857143
792,289.2857142857143
793,287.3015873015873
794,237.4338624338624
795,333.73015873015873
796,289.2857142857143
797,301.19047619047615
798,289.2857142857143
799,289.2857142857143
800,289.2857142857143
801,289.2857142857143
802,344.8412698412698
803,242.06349206349202
804,323.1481481481481
805,289.2857142857143
806,289.2857142857143
807,273.7301587301587
808,296.69312169312167
809,311.50793650793645
810,289.2857142857143
811,281.32275132275134
812,322.6190476190476
813,289.2857142857143
814,287.06349206349205
815,289.2857142857143
816,300.39682539682536
817,342.06349206349205
818,322.6190476190476
819,287.3015873015873
820,418.7830687830688
821,308.3333333333333
822,289.2857142857143
823,317.06349206349205
824,228.17460317460313
825,322.6190476190476
826,376.32275132275134
827,260.9788359788359
828,365.6084656084656
829,295.6349206349206
830,354.89417989417984
831,254.28571428571422
832,287.06349206349205
833,272.989417989418
834,289.2857142857143
835,291.5079365079365
836,292.989417989418
837,234.25925925925927
838,289.2857142857143
839,289.2857142857143
840,289.2857142857143
841,287.06349206349205
842,289.2857142857143
843,284.8941798941799
844,259.25925925925924
845,301.32275132275134
846,308.3333333333333
847,305.21164021164014
848,289.2857142857143
849,289.2857142857143
850,253.7301587301587
851,275.39682539682536
852,289.2857142857143
853,439.3915343915344
854,266.7195767195767
855,289.2857142857143
856,262.6190476190476
857,239.8412698412698
858,280.9523809523809
859,322.6190476190476
860,366.5343915343915
861,344.8412698412698
862,278.46560846560845
863,417.989417989418
864,289.2857142857143
865,289.2857142857143
866,308.73015873015873
867,332.989417989418
868,289.2857142857143
869,344.8412698412698
870,389.3915343915344
871,370.76719576719574
872,289.2857142857143
873,289.2857142857143
874,289.2857142857143
875,289.2857142857143
876,312.43386243386243
877,228.17460317460313
878,266.7989417989418
879,289.2857142857143
880,289.2857142857143
881,289.2857142857143
882,342.9894179894179
883,289.2857142857143
884,302.77777777777766
885,289.2857142857143
886,344.8412698412698
887,317.06349206349205
888,277.43386243386243
889,289.2857142857143
890,376.32275132275134
891,212.91005291005294
892,296.8518518518518
893,289.2857142857143
894,289.2857142857143
895,317.06349206349205
896,311.37566137566137
897,232.989417989418
898,289.2857142857143
899,295.6349206349206
900,289.2857142857143
901,244.8412698412698
902,392.989417989418
903,304.10052910052906
904,301.3227513227513
905,276.69312169312167
906,289.2857142857143
907,274.47089947089944
908,289.2857142857143
909,308.3333333333333
910,292.5925925925926
911,287.06349206349205
912,250.3968253968254
913,250.3968253968254
914,213.35978835978835
915,291.93121693121685
916,289.2857142857143
917,284.8412698412698
918,262.6190476190476
919,272.989417989418
920,313.35978835978835
921,289.2857142857143
922,266.5343915343915
923,315.21164021164014
924,280.9523809523809
925,289.2857142857143
926,289.2857142857143
927,301.3227513227513
928,289.2857142857143
929,288.28042328042324
930,289.2857142857143
931,287.3015873015873
932,289.2857142857143
933,392.063492063492
934,308.73015873015873
935,332.989417989418
936,289.2857142857143
937,239.9470899470899
938,291.93121693121685
939,297.61904761904754
940,316.32275132275123
941,278.8359788359788
942,313.35978835978835
943,289.2857142857143
944,346.79894179894177
945,417.5661375661375
946,230.95238095238093
947,289.2857142857143
948,289.2857142857143
949,217.06349206349205
950,272.35449735449737
951,247.35449735449734
952,289.2857142857143
953,301.19047619047615
954,278.5714285714285
955,327.77777777777777
956,279.10052910052906
957,292.5925925925926
958,300.39682539682536
959,311.50793650793645
960,307.53968253968253
961,269.47089947089944
962,289.2857142857143
963,289.2857142857143
964,230.95238095238093
965,198.28042328042326
966,274.47089947089944
967,289.2857142857143
968,289.2857142857143
969,289.2857142857143
970,228.17460317460313
971,300.1322751322751
972,289.2857142857143
973,278.17460317460313
974,289.2857142857143
975,315.21164021164014
976,283.59788359788354
977,305.6878306878307
978,384.65608465608466
979,289.2857142857143
980,289.2857142857143
981,289.2857142857143
982,317.06349206349205
983,289.2857142857143
984,289.2857142857143
985,342.06349206349205
986,221.6931216931217
987,287.3015873015873
988,318.88888888888886
989,289.2857142857143
990,353.35978835978835
991,400.39682539682536
992,254.28571428571422
993,289.2857142857143
994,234.1269841269841
995,230.95238095238093
996,279.10052910052906
997,289.2857142857143
998,289.2857142857143
999,280.6878306878307
1000,314.8148148148148
1001,289.2857142857143
1002,280.6878306878307
1003,422.61904761904765
1004,237.30158730158726
1005,289.2857142857143
1006,289.2857142857143
1007,289.2857142857143
1008,289.2857142857143
1009,244.8412698412698
1010,289.2857142857143
1011,279.10052910052906
1012,198.28042328042326
1013,289.2857142857143
1014,271.8783068783069
1015,289.2857142857143
1016,289.2857142857143
1017,289.2857142857143
1018,214.04761904761904
1019,289.2857142857143
1020,277.43386243386243
1021,400.39682539682536
1022,407.80423280423275
1023,289.2857142857143
1024,289.2857142857143
1025,289.2857142857143
1026,400.39682539682536
1027,289.2857142857143
1028,230.95238095238093
1029,289.2857142857143
1030,289.2857142857143
1031,264.2857142857143
1032,276.32275132275134
1033,185.1851851851852
1034,300.39682539682536
1035,342.06349206349205
1036,350.9259259259259
1037,227.06349206349205
1038,292.4603174603174
1039,287.16931216931215
1040,277.43386243386243
1041,279.10052910052906
1042,279.10052910052906
1043,289.2857142857143
1044,313.35978835978835
1045,233.2010582010582
1046,404.10052910052906
1047,305.6878306878307
1048,289.2857142857143
1049,237.4338624338624
1050,289.2857142857143
1051,293.3862433862434
1052,289.2857142857143
1053,403.04232804232805
1054,289.2857142857143
1055,280.9523809523809
1056,289.2857142857143
1057,289.2857142857143
1058,389.6825396825397
1059,338.22751322751316
1060,246.50793650793648
1061,289.2857142857143
1062,274.47089947089944
1063,289.2857142857143
1064,353.1481481481481
1065,289.2857142857143
1066,289.2857142857143
1067,264.8148148148148
1068,304.10052910052906
1069,289.2857142857143
1070,289.2857142857143
1071,289.2857142857143
1072,281.8783068783069
1073,220.76719576719574
1074,384.3915343915344
1075,218.12169312169314
1076,287.3015873015873
1077,227.38095238095238
1078,326.3227513227513
1079,311.50793650793645
1080,317.06349206349205
1081,392.989417989418
1082,289.2857142857143
1083,236.24338624338623
1084,400.39682539682536
1085,449.0740740740741
1086,266.79894179894177
1087,404.10052910052906
1088,250.3968253968254
1089,375.92592592592587
1090,385.6878306878307
1091,269.44444444444446
1092,289.2857142857143
1093,266.2698412698412
1094,266.79894179894177
1095,289.2857142857143
1096,289.2857142857143
1097,358.73015873015873
1098,317.06349206349205
1099,362.962962962963
1100,264.4444444444444
1101,274.47089947089944
1102,244.8412698412698
1103,289.2857142857143
1104,287.43386243386243
1105,289.2857142857143
1106,289.2857142857143
1107,376.7195767195767
1108,367.4603174603174
1109,300.39682539682536
1110,312.16931216931215
1111,323.28042328042324
1112,274.47089947089944
1113,278.8095238095238
1114,274.47089947089944
1115,297.61904761904754
1116,310.2910052910052
1117,258.73015873015873
1118,284.65608465608466
1119,289.2857142857143
1120,274.47089947089944
1121,383.4656084656085
1122,396.6931216931216
1123,289.2857142857143
1124,227.06349206349205
1125,289.2857142857143
1126,249.8677248677249
1127,262.16931216931215
1128,280.6878306878307
1129,304.10052910052906
1130,342.9894179894179
1131,289.2857142857143
1132,289.2857142857143
1133,289.2857142857143
1134,400.39682539682536
1135,322.6190476190476
1136,326.8518518518518
1137,290.4761904761904
1138,289.2857142857143
1139,289.2857142857143
1140,317.06349206349205
1141,318.0952380952381
1142,289.2857142857143
1143,332.989417989418
1144,291.93121693121685
1145,289.2857142857143
1146,293.91534391534384
1147,290.87301587301585
1148,387.6984126984127
1149,344.8412698412698
1150,308.73015873015873
1151,289.2857142857143
1152,289.2857142857143
1153,279.10052910052906
1154,259.021164021164
1155,234.76190476190473
1156,283.46560846560845
1157,458.59788359788354
1158,289.2857142857143
1159,210.76719576719577
1160,277.43386243386243
1161,352.35449735449737
1162,400.39682539682536
1163,332.989417989418
1164,331.8783068783069
1165,291.93121693121685
1166,289.2857142857143
1167,419.4444444444444
1168,322.6190476190476
1169,326.69312169312167
1170,213.2275132275132
1171,233.2010582010582
1172,250.3968253968254
1173,311.50793650793645
1174,289.2857142857143
1175,262.6190476190476
1176,289.2857142857143
1177,323.1481481481481
1178,289.2857142857143
1179,289.2857142857143
1180,495.7671957671958
1181,219.04761904761904
1182,362.43386243386243
1183,330.5555555555556
1184,289.2857142857143
1185,280.2910052910052
1186,388.35978835978835
1187,310.44973544973544
1188,300.1322751322751
1189,274.6560846560846
1190,289.2857142857143
1191,225.7142857142857
1192,289.2857142857143
1193,300.1322751322751
1194,289.2857142857143
1195,289.2857142857143
1196,299.4444444444444
1197,262.6190476190476
1198,332.989417989418
1199,255.95238095238088
1200,289.2857142857143
1201,292.989417989418
1202,289.2857142857143
1203,289.2857142857143
1204,311.50793650793645
1205,289.2857142857143
1206,289.2857142857143
1207,332.989417989418
1208,289.2857142857143
1209,244.8412698412698
1210,313.35978835978835
1211,278.8359788359788
1212,334.52380952380946
1213,317.06349206349205
1214,250.3968253968254
1215,289.2857142857143
1216,281.8783068783069
1217,254.8412698412698
1218,419.8412698412697
1219,289.2857142857143
1220,328.7037037037037
1221,250.1322751322751
1222,320.50264550264546
1223,289.2857142857143
1224,344.8412698412698
1225,234.65608465608457
1226,289.2857142857143
1227,289.2857142857143
1228,334.3915343915344
1229,250.3968253968254
1230,359.65608465608466
1231,293.5185185185185
1232,289.2857142857143
1233,239.39153439153438
1234,377.7777777777778
1235,308.73015873015873
1236,422.61904761904765
1237,262.30158730158723
1238,276.32275132275134
1239,291.93121693121685
1240,289.2857142857143
1241,289.2857142857143
1242,266.13756613756607
1243,244.8412698412698
1244,323.1481481481481
1245,289.2857142857143
1246,289.2857142857143
1247,287.3015873015873
1248,362.43386243386243
1249,277.43386243386243
1250,221.56084656084656
1251,297.61904761904754
1252,344.8412698412698
1253,266.79894179894177
1254,342.9894179894179
1255,289.2857142857143
1256,389.6825396825397
1257,274.47089947089944
1258,289.2857142857143
1259,228.17460317460313
1260,300.39682539682536
1261,301.3227513227513
1262,289.2857142857143
1263,294.4444444444444
1264,289.2857142857143
1265,289.2857142857143
1266,289.2857142857143
1267,308.3333333333333
1268,323.1481481481481
1269,289.2857142857143
1270,287.43386243386243
1271,230.95238095238093
1272,331.50793650793645
1273,289.2857142857143
1274,217.5925925925926
1275,289.2857142857143
1276,227.06349206349205
1277,301.3227513227513
1278,289.2857142857143
1279,282.80423280423275
1280,289.2857142857143
1281,296.69312169312167
1282,341.005291005291
1283,286.24338624338617
1284,219.04761904761904
1285,334.65608465608466
1286,348.4126984126984
1287,289.2857142857143
1288,264.2857142857142
1289,289.2857142857143
1290,289.2857142857143
1291,315.07936507936506
1292,219.1005291005291
1293,299.4444444444444
1294,301.19047619047615
1295,313.35978835978835
1296,250.1322751322751
1297,256.87830687830683
1298,344.8412698412698
1299,400.39682539682536
1300,241.79894179894177
1301,289.2857142857143
1302,398.5449735449735
1303,289.2857142857143
1304,238.33333333333334
1305,276.32275132275134
1306,289.2857142857143
1307,409.3915343915344
1308,326.3227513227513
1309,392.989417989418
1310,289.2857142857143
1311,292.989417989418
1312,289.2857142857143
1313,266.1375661375661
1314,289.2857142857143
1315,289.2857142857143
1316,301.3227513227513
1317,289.2857142857143
1318,289.2857142857143
1319,289.2857142857143
1320,254.89417989417987
1321,237.4338624338624
1322,296.69312169312167
1323,300.1322751322751
1324,376.32275132275134
1325,289.2857142857143
1326,360.39682539682536
1327,298.28042328042324
1328,274.47089947089944
1329,244.8412698412698
1330,219.04761904761904
1331,301.19047619047615
1332,289.2857142857143
1333,262.6190476190476
1334,336.50793650793645
1335,227.06349206349205
1336,276.32275132275134
1337,332.989417989418
1338,362.43386243386243
1339,289.2857142857143
1340,311.50793650793645
1341,289.2857142857143
1342,277.43386243386243
1343,275.026455026455
1344,323.1481481481481
1345,289.2857142857143
1346,205.68783068783068
1347,272.35449735449737
1348,250.3968253968254
1349,313.35978835978835
1350,313.35978835978835
1351,228.17460317460313
1352,352.35449735449737
1353,284.2857142857142
1354,301.19047619047615
1355,289.2857142857143
1356,324.4708994708995
1357,289.2857142857143
1358,322.6190476190476
1359,276.32275132275134
1360,323.1481481481481
1361,444.8412698412699
1362,295.6349206349206
1363,219.04761904761904
1364,289.2857142857143
1365,289.2857142857143
1366,278.5714285714285
1367,280.9523809523809
1368,198.28042328042326
1369,306.3227513227513
1370,283.83597883597884
