x,acc_delay
624,463.69047619047615
625,453.6111111111111
626,532.8703703703704
627,420.83333333333337
628,440.2777777777777
629,420.83333333333337
630,452.5
631,441.66666666666663
632,445.70105820105823
633,436.574074074074
634,468.05555555555554
635,530.8201058201057
636,420.83333333333337
637,492.9761904761905
638,497.2222222222223
639,429.16666666666663
640,516.7592592592592
641,448.0820105820106
642,535.3174603174604
643,426.3888888888889
644,449.80158730158735
645,448.6111111111111
646,423.6111111111111
647,420.83333333333337
648,463.8888888888889
649,426.85185185185185
650,479.76190476190476
651,475.0
652,469.8809523809524
653,465.2777777777778
654,436.574074074074
655,477.18253968253964
656,537.7777777777778
657,420.83333333333337
658,440.2777777777778
659,710.2777777777778
660,500.0
661,420.83333333333337
662,447.6851851851852
663,475.0
664,437.4338624338625
665,420.83333333333337
666,436.37566137566137
667,470.7010582010582
668,524.6031746031746
669,587.063492063492
670,741.5343915343916
671,623.7566137566137
672,705.2910052910051
673,707.5132275132274
674,730.7539682539681
675,699.3386243386243
676,867.3280423280423
677,672.3544973544972
678,705.2910052910053
679,705.2910052910053
680,846.7724867724867
681,724.6031746031745
682,655.9788359788361
683,707.2751322751321
684,739.6825396825395
685,837.1428571428571
686,705.2910052910051
687,698.2804232804231
688,822.0105820105821
689,831.5343915343915
690,708.4656084656083
691,886.3492063492063
692,681.3492063492063
693,731.7460317460316
694,696.9576719576719
695,781.6137566137565
696,754.4973544973543
697,822.3544973544974
698,995.5026455026452
699,754.4973544973543
700,781.6137566137565
701,1140.26455026455
702,781.6137566137565
703,787.5661375661375
704,829.2328042328041
705,844.6825396825395
706,746.1375661375662
707,861.1111111111111
708,759.7883597883597
709,724.9999999999998
710,703.8359788359787
711,814.9470899470898
712,999.3915343915343
713,697.2222222222222
714,791.0582010582009
715,810.8201058201059
716,770.9259259259259
717,773.015873015873
718,859.3915343915343
719,836.8518518518517
720,885.3174603174602
721,781.6137566137565
722,781.6137566137565
723,825.3174603174602
724,767.3809523809523
725,814.9470899470898
726,843.9417989417989
727,781.6137566137565
728,746.8783068783068
729,983.4656084656083
730,792.1957671957671
731,906.4814814814815
732,692.9894179894179
733,766.7989417989418
734,781.6137566137565
735,799.0740740740741
736,781.6137566137565
737,759.1269841269841
738,755.8201058201058
