x,acc_delay
1225,620.0
1226,570.0
1227,730.0
1228,720.0
1229,690.0
1230,550.0
1231,650.0
1232,680.0
1233,690.0
1234,610.0
1235,590.0
1236,560.0
1237,590.0
1238,740.0
1239,650.0
1240,760.0
1241,680.0
1242,700.0
1243,620.0
1244,620.0
1245,590.0
1246,680.0
1247,650.0
1248,770.0
1249,740.0
1250,860.0
1251,590.0
1252,550.0
1253,620.0
1254,620.0
1255,500.0
1256,720.0
1257,650.0
1258,620.0
1259,590.0
1260,640.0
1261,660.0
1262,700.0
1263,630.0
1264,650.0
1265,710.0
1266,560.0
1267,590.0
1268,670.0
1269,580.0
1270,540.0
1271,620.0
1272,730.0
1273,600.0
1274,570.0
1275,620.0
1276,620.0
1277,560.0
1278,660.0
1279,610.0
1280,680.0
1281,850.0
1282,620.0
1283,600.0
1284,710.0
1285,650.0
1286,690.0
1287,620.0
1288,650.0
1289,620.0
1290,660.0
1291,540.0
1292,810.0
1293,540.0
1294,590.0
1295,740.0
1296,660.0
1297,650.0
1298,580.0
1299,550.0
1300,610.0
1301,620.0
1302,660.0
1303,620.0
1304,740.0
1305,710.0
1306,630.0
1307,630.0
1308,610.0
1309,630.0
1310,720.0
1311,620.0
1312,620.0
1313,710.0
1314,700.0
1315,520.0
1316,600.0
1317,450.0
1318,620.0
1319,620.0
1320,700.0
1321,540.0
1322,650.0
1323,620.0
1324,650.0
1325,640.0
1326,620.0
1327,700.0
1328,710.0
1329,690.0
1330,650.0
1331,540.0
1332,630.0
1333,640.0
1334,660.0
1335,550.0
1336,620.0
1337,640.0
1338,500.0
1339,610.0
1340,620.0
1341,620.0
1342,720.0
1343,760.0
1344,580.0
1345,630.0
1346,660.0
1347,740.0
1348,620.0
1349,590.0
1350,490.0
1351,680.0
1352,590.0
1353,590.0
1354,620.0
1355,590.0
1356,700.0
1357,620.0
1358,580.0
1359,660.0
1360,580.0
1361,630.0
1362,600.0
1363,710.0
1364,650.0
1365,710.0
1366,700.0
1367,620.0
1368,680.0
1369,660.0
1370,590.0
1371,690.0
1372,570.0
1373,600.0
1374,530.0
1375,620.0
1376,620.0
1377,590.0
1378,650.0
1379,550.0
1380,650.0
1381,630.0
1382,680.0
1383,640.0
1384,600.0
1385,720.0
1386,640.0
1387,770.0
1388,600.0
1389,730.0
1390,800.0
